HLT,Sequence,Stream Name,Seed
HLT_IsoMu20_eta2p1_MediumChargedIsoPFTauHPS27_eta2p1_CrossL1_v1,70,DQM,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu20_eta2p1_TightChargedIsoPFTauHPS27_eta2p1_CrossL1_v1,71,PhysicsMuons,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu20_eta2p1_TightChargedIsoPFTauHPS27_eta2p1_CrossL1_v1,71,DQM,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu20_eta2p1_LooseChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1_v1,72,PhysicsMuons,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu20_eta2p1_LooseChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1_v1,72,DQM,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu20_eta2p1_MediumChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1_v1,73,DQM,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu20_eta2p1_MediumChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1_v1,73,PhysicsMuons,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu20_eta2p1_TightChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1_v1,74,PhysicsMuons,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu20_eta2p1_TightChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1_v1,74,DQM,L1_Mu18er2p1_Tau24er2p1 OR L1_Mu18er2p1_Tau26er2p1
HLT_IsoMu24_eta2p1_TightChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_CrossL1_v1,75,null,L1_Mu22er2p1_IsoTau32er2p1 OR L1_Mu22er2p1_IsoTau34er2p1 OR L1_Mu22er2p1_IsoTau36er2p1 OR L1_Mu22er2p1_Tau70er2p1
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg_CrossL1_v1,76,null,L1_Mu22er2p1_IsoTau32er2p1 OR L1_Mu22er2p1_IsoTau34er2p1 OR L1_Mu22er2p1_IsoTau36er2p1 OR L1_Mu22er2p1_Tau70er2p1
HLT_IsoMu24_eta2p1_TightChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg_CrossL1_v1,77,null,L1_Mu22er2p1_IsoTau32er2p1 OR L1_Mu22er2p1_IsoTau34er2p1 OR L1_Mu22er2p1_IsoTau36er2p1 OR L1_Mu22er2p1_Tau70er2p1
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_CrossL1_v4,78,null,L1_Mu22er2p1_IsoTau32er2p1 OR L1_Mu22er2p1_IsoTau34er2p1 OR L1_Mu22er2p1_IsoTau36er2p1 OR L1_Mu22er2p1_Tau70er2p1
HLT_IsoMu27_LooseChargedIsoPFTauHPS20_Trk1_eta2p1_SingleL1_v1,79,null,L1_SingleMu22 OR L1_SingleMu25
HLT_IsoMu27_MediumChargedIsoPFTauHPS20_Trk1_eta2p1_SingleL1_v1,80,null,L1_SingleMu22 OR L1_SingleMu25
HLT_IsoMu27_TightChargedIsoPFTauHPS20_Trk1_eta2p1_SingleL1_v1,81,null,L1_SingleMu22 OR L1_SingleMu25
HLT_IsoMu20_v15,82,Express,L1_SingleMu18
HLT_IsoMu20_v15,82,PhysicsMuons,L1_SingleMu18
HLT_IsoMu20_v15,82,DQM,L1_SingleMu18
HLT_IsoMu24_v13,83,PhysicsMuons,L1_SingleMu22
HLT_IsoMu24_v13,83,Express,L1_SingleMu22
HLT_IsoMu24_v13,83,DQM,L1_SingleMu22
HLT_IsoMu24_eta2p1_v15,84,PhysicsMuons,L1_SingleMu22
HLT_IsoMu24_eta2p1_v15,84,DQM,L1_SingleMu22
HLT_IsoMu27_v16,85,PhysicsScoutingMonitor,L1_SingleMu22 OR L1_SingleMu25
HLT_IsoMu27_v16,85,Express,L1_SingleMu22 OR L1_SingleMu25
HLT_IsoMu27_v16,85,PhysicsMuons,L1_SingleMu22 OR L1_SingleMu25
HLT_IsoMu27_v16,85,DQM,L1_SingleMu22 OR L1_SingleMu25
HLT_IsoMu30_v4,86,PhysicsMuons,L1_SingleMu22 OR L1_SingleMu25
HLT_IsoMu30_v4,86,DQM,L1_SingleMu22 OR L1_SingleMu25
HLT_UncorrectedJetE30_NoBPTX_v6,87,DQM,L1_SingleJet20er2p5_NotBptxOR
HLT_UncorrectedJetE30_NoBPTX_v6,87,PhysicsCommissioning,L1_SingleJet20er2p5_NotBptxOR
HLT_UncorrectedJetE30_NoBPTX3BX_v6,88,DQM,L1_SingleJet20er2p5_NotBptxOR_3BX
HLT_UncorrectedJetE30_NoBPTX3BX_v6,88,PhysicsCommissioning,L1_SingleJet20er2p5_NotBptxOR_3BX
HLT_UncorrectedJetE60_NoBPTX3BX_v6,89,PhysicsCommissioning,L1_SingleJet43er2p5_NotBptxOR_3BX OR L1_SingleJet46er2p5_NotBptxOR_3BX
HLT_UncorrectedJetE60_NoBPTX3BX_v6,89,DQM,L1_SingleJet43er2p5_NotBptxOR_3BX OR L1_SingleJet46er2p5_NotBptxOR_3BX
HLT_UncorrectedJetE70_NoBPTX3BX_v6,90,DQM,L1_SingleJet43er2p5_NotBptxOR_3BX OR L1_SingleJet46er2p5_NotBptxOR_3BX
HLT_UncorrectedJetE70_NoBPTX3BX_v6,90,PhysicsCommissioning,L1_SingleJet43er2p5_NotBptxOR_3BX OR L1_SingleJet46er2p5_NotBptxOR_3BX
HLT_L1SingleMu18_v3,91,PhysicsMuons,L1_SingleMu18
HLT_L1SingleMu18_v3,91,DQM,L1_SingleMu18
HLT_L1SingleMu25_v2,92,DQM,L1_SingleMu22 OR L1_SingleMu25
HLT_L1SingleMu25_v2,92,PhysicsMuons,L1_SingleMu22 OR L1_SingleMu25
HLT_L2Mu10_v7,93,DQM,L1_SingleMu22 OR L1_SingleMu25
HLT_L2Mu10_v7,93,PhysicsMuons,L1_SingleMu22 OR L1_SingleMu25
HLT_L2Mu10_NoVertex_NoBPTX3BX_v5,94,DQM,L1_SingleMuOpen_er1p4_NotBptxOR_3BX OR L1_SingleMuOpen_er1p1_NotBptxOR_3BX
HLT_L2Mu10_NoVertex_NoBPTX3BX_v5,94,PhysicsCommissioning,L1_SingleMuOpen_er1p4_NotBptxOR_3BX OR L1_SingleMuOpen_er1p1_NotBptxOR_3BX
HLT_L2Mu10_NoVertex_NoBPTX_v6,95,DQM,L1_SingleMuOpen_NotBptxOR
HLT_L2Mu10_NoVertex_NoBPTX_v6,95,PhysicsCommissioning,L1_SingleMuOpen_NotBptxOR
HLT_L2Mu45_NoVertex_3Sta_NoBPTX3BX_v4,96,PhysicsCommissioning,L1_SingleMuOpen_er1p4_NotBptxOR_3BX OR L1_SingleMuOpen_er1p1_NotBptxOR_3BX
HLT_L2Mu45_NoVertex_3Sta_NoBPTX3BX_v4,96,DQM,L1_SingleMuOpen_er1p4_NotBptxOR_3BX OR L1_SingleMuOpen_er1p1_NotBptxOR_3BX
HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX_v5,97,PhysicsCommissioning,L1_SingleMuOpen_er1p4_NotBptxOR_3BX OR L1_SingleMuOpen_er1p1_NotBptxOR_3BX
HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX_v5,97,DQM,L1_SingleMuOpen_er1p4_NotBptxOR_3BX OR L1_SingleMuOpen_er1p1_NotBptxOR_3BX
HLT_L2Mu50_v2,98,PhysicsMuons,L1_SingleMu22 OR L1_SingleMu25
HLT_L2Mu50_v2,98,DQM,L1_SingleMu22 OR L1_SingleMu25
HLT_L2Mu23NoVtx_2Cha_v1,99,null,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7 OR L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25
HLT_L2Mu23NoVtx_2Cha_CosmicSeed_v1,100,null,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7 OR L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25
HLT_DoubleL2Mu30NoVtx_2Cha_CosmicSeed_Eta2p4_v2,101,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu30NoVtx_2Cha_CosmicSeed_Eta2p4_v2,101,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu30NoVtx_2Cha_Eta2p4_v2,102,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu30NoVtx_2Cha_Eta2p4_v2,102,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu50_v2,103,DQM,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7 OR L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25
HLT_DoubleL2Mu50_v2,103,PhysicsMuons,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7 OR L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25
HLT_DoubleL2Mu23NoVtx_2Cha_CosmicSeed_v2,104,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu23NoVtx_2Cha_CosmicSeed_v2,104,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu23NoVtx_2Cha_CosmicSeed_NoL2Matched_v2,105,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_SingleMu22
HLT_DoubleL2Mu23NoVtx_2Cha_CosmicSeed_NoL2Matched_v2,105,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_SingleMu22
HLT_DoubleL2Mu25NoVtx_2Cha_CosmicSeed_v2,106,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu25NoVtx_2Cha_CosmicSeed_v2,106,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu25NoVtx_2Cha_CosmicSeed_NoL2Matched_v2,107,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_SingleMu22
HLT_DoubleL2Mu25NoVtx_2Cha_CosmicSeed_NoL2Matched_v2,107,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_SingleMu22
HLT_DoubleL2Mu25NoVtx_2Cha_CosmicSeed_Eta2p4_v2,108,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu25NoVtx_2Cha_CosmicSeed_Eta2p4_v2,108,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu23NoVtx_2Cha_v2,109,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu23NoVtx_2Cha_v2,109,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu23NoVtx_2Cha_NoL2Matched_v2,110,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_SingleMu22
HLT_DoubleL2Mu23NoVtx_2Cha_NoL2Matched_v2,110,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_SingleMu22
HLT_DoubleL2Mu25NoVtx_2Cha_v2,111,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu25NoVtx_2Cha_v2,111,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu25NoVtx_2Cha_NoL2Matched_v2,112,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_SingleMu22
HLT_DoubleL2Mu25NoVtx_2Cha_NoL2Matched_v2,112,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3 OR L1_SingleMu22
HLT_DoubleL2Mu25NoVtx_2Cha_Eta2p4_v2,113,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_DoubleL2Mu25NoVtx_2Cha_Eta2p4_v2,113,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_5_SQ OR L1_DoubleMu_15_7 OR L1_TripleMu_5_3_3
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v14,114,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v14,114,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v3,115,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v3,115,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v15,116,Express,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v15,116,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v15,116,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v3,117,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v3,117,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_Mass8_v5,118,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_Mass8_v5,118,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_Mass8_v3,119,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_Mass8_v3,119,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_Mass3p8_v5,120,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_Mass3p8_v5,120,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_Mass3p8_v3,121,DQM,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_Mass3p8_v3,121,PhysicsMuons,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu25_TkMu0_Onia_v8,122,PhysicsMuons,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu20
HLT_Mu25_TkMu0_Onia_v8,122,DQM,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu20
HLT_Mu30_TkMu0_Psi_v1,123,DQM,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu20
HLT_Mu30_TkMu0_Psi_v1,123,PhysicsMuons,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu20
HLT_Mu30_TkMu0_Upsilon_v1,124,DQM,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu20
HLT_Mu30_TkMu0_Upsilon_v1,124,PhysicsMuons,L1_SingleMu22 OR L1_SingleMu25 OR L1_SingleMu20
HLT_Mu20_TkMu0_Phi_v8,125,PhysicsMuons,L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25
HLT_Mu20_TkMu0_Phi_v8,125,DQM,L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25
HLT_Mu25_TkMu0_Phi_v8,126,DQM,L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25
HLT_Mu25_TkMu0_Phi_v8,126,PhysicsMuons,L1_SingleMu18 OR L1_SingleMu20 OR L1_SingleMu22 OR L1_SingleMu25
HLT_Mu12_v3,127,DQM,L1_SingleMu15_DQ
HLT_Mu12_v3,127,PhysicsMuons,L1_SingleMu15_DQ
HLT_Mu15_v3,128,PhysicsMuons,L1_SingleMu15_DQ
HLT_Mu15_v3,128,DQM,L1_SingleMu15_DQ
HLT_Mu20_v12,129,PhysicsMuons,L1_SingleMu18
HLT_Mu20_v12,129,DQM,L1_SingleMu18
HLT_Mu27_v13,130,DQM,L1_SingleMu22 OR L1_SingleMu25
HLT_Mu27_v13,130,PhysicsMuons,L1_SingleMu22 OR L1_SingleMu25
HLT_Mu50_v13,131,DQM,L1_SingleMu22 OR L1_SingleMu25
HLT_Mu50_v13,131,PhysicsScoutingMonitor,L1_SingleMu22 OR L1_SingleMu25
HLT_Mu50_v13,131,PhysicsMuons,L1_SingleMu22 OR L1_SingleMu25
HLT_Mu55_v3,132,DQM,L1_SingleMu22 OR L1_SingleMu25
HLT_Mu55_v3,132,PhysicsMuons,L1_SingleMu22 OR L1_SingleMu25
HLT_OldMu100_v3,133,PhysicsMuons,L1_SingleMu22 OR L1_SingleMu25
HLT_OldMu100_v3,133,DQM,L1_SingleMu22 OR L1_SingleMu25
HLT_TkMu100_v2,134,DQM,L1_SingleMu22 OR L1_SingleMu25
HLT_TkMu100_v2,134,PhysicsMuons,L1_SingleMu22 OR L1_SingleMu25
HLT_DiPFJetAve40_v14,135,DQM,L1_ZeroBias
HLT_DiPFJetAve40_v14,135,PhysicsHadronsTaus,L1_ZeroBias
HLT_DiPFJetAve60_v14,136,PhysicsHadronsTaus,L1_ZeroBias
HLT_DiPFJetAve60_v14,136,DQM,L1_ZeroBias
HLT_DiPFJetAve80_v13,137,DQM,L1_SingleJet60
HLT_DiPFJetAve80_v13,137,PhysicsHadronsTaus,L1_SingleJet60
HLT_DiPFJetAve140_v13,138,PhysicsHadronsTaus,L1_SingleJet90
HLT_DiPFJetAve140_v13,138,DQM,L1_SingleJet90
HLT_DiPFJetAve200_v13,139,DQM,L1_SingleJet120
HLT_DiPFJetAve200_v13,139,PhysicsHadronsTaus,L1_SingleJet120
HLT_DiPFJetAve260_v14,140,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_DiPFJetAve260_v14,140,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_DiPFJetAve320_v14,141,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_DiPFJetAve320_v14,141,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_DiPFJetAve400_v14,142,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_DiPFJetAve400_v14,142,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_DiPFJetAve500_v14,143,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_DiPFJetAve500_v14,143,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_DiPFJetAve60_HFJEC_v15,144,PhysicsHadronsTaus,L1_SingleJet35 OR L1_SingleJet35_FWD3p0 OR L1_ZeroBias
HLT_DiPFJetAve60_HFJEC_v15,144,DQM,L1_SingleJet35 OR L1_SingleJet35_FWD3p0 OR L1_ZeroBias
HLT_DiPFJetAve80_HFJEC_v16,145,DQM,L1_SingleJet60 OR L1_SingleJet60_FWD3p0
HLT_DiPFJetAve80_HFJEC_v16,145,PhysicsHadronsTaus,L1_SingleJet60 OR L1_SingleJet60_FWD3p0
HLT_DiPFJetAve100_HFJEC_v16,146,PhysicsHadronsTaus,L1_SingleJet60 OR L1_SingleJet60_FWD3p0
HLT_DiPFJetAve100_HFJEC_v16,146,DQM,L1_SingleJet60 OR L1_SingleJet60_FWD3p0
HLT_DiPFJetAve160_HFJEC_v16,147,PhysicsHadronsTaus,L1_SingleJet120 OR L1_SingleJet120_FWD3p0
HLT_DiPFJetAve160_HFJEC_v16,147,DQM,L1_SingleJet120 OR L1_SingleJet120_FWD3p0
HLT_DiPFJetAve220_HFJEC_v16,148,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_DiPFJetAve220_HFJEC_v16,148,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_DiPFJetAve300_HFJEC_v16,149,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_DiPFJetAve300_HFJEC_v16,149,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_AK8PFJet15_v3,150,PhysicsHadronsTaus,L1_ZeroBias
HLT_AK8PFJet15_v3,150,DQM,L1_ZeroBias
HLT_AK8PFJet25_v3,151,PhysicsHadronsTaus,L1_ZeroBias
HLT_AK8PFJet25_v3,151,DQM,L1_ZeroBias
HLT_AK8PFJet40_v16,152,DQM,L1_ZeroBias
HLT_AK8PFJet40_v16,152,PhysicsHadronsTaus,L1_ZeroBias
HLT_AK8PFJet60_v15,153,PhysicsHadronsTaus,L1_SingleJet35
HLT_AK8PFJet60_v15,153,DQM,L1_SingleJet35
HLT_AK8PFJet80_v15,154,DQM,L1_SingleJet60
HLT_AK8PFJet80_v15,154,PhysicsHadronsTaus,L1_SingleJet60
HLT_AK8PFJet140_v15,155,DQM,L1_SingleJet90
HLT_AK8PFJet140_v15,155,PhysicsHadronsTaus,L1_SingleJet90
HLT_AK8PFJet200_v15,156,DQM,L1_SingleJet120
HLT_AK8PFJet200_v15,156,PhysicsHadronsTaus,L1_SingleJet120
HLT_AK8PFJet260_v16,157,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_AK8PFJet260_v16,157,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_AK8PFJet320_v16,158,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_AK8PFJet320_v16,158,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_AK8PFJet400_v16,159,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_AK8PFJet400_v16,159,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_AK8PFJet450_v16,160,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_AK8PFJet450_v16,160,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_AK8PFJet500_v16,161,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_AK8PFJet500_v16,161,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_AK8PFJet550_v11,162,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_AK8PFJet550_v11,162,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_PFJet15_v3,163,DQM,L1_ZeroBias
HLT_PFJet15_v3,163,PhysicsHadronsTaus,L1_ZeroBias
HLT_PFJet25_v3,164,DQM,L1_ZeroBias
HLT_PFJet25_v3,164,PhysicsHadronsTaus,L1_ZeroBias
HLT_PFJet40_v21,165,DQM,L1_ZeroBias
HLT_PFJet40_v21,165,PhysicsHadronsTaus,L1_ZeroBias
HLT_PFJet60_v21,166,DQM,L1_SingleJet35
HLT_PFJet60_v21,166,PhysicsHadronsTaus,L1_SingleJet35
HLT_PFJet80_v20,167,DQM,L1_SingleJet60
HLT_PFJet80_v20,167,PhysicsHadronsTaus,L1_SingleJet60
HLT_PFJet140_v19,168,DQM,L1_SingleJet90
HLT_PFJet140_v19,168,PhysicsHadronsTaus,L1_SingleJet90
HLT_PFJet200_v19,169,DQM,L1_SingleJet120
HLT_PFJet200_v19,169,PhysicsHadronsTaus,L1_SingleJet120
HLT_PFJet260_v20,170,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_PFJet260_v20,170,HLTMonitor,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_PFJet260_v20,170,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_PFJet320_v20,171,HLTMonitor,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_PFJet320_v20,171,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_PFJet320_v20,171,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_PFJet400_v20,172,DQM,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
HLT_PFJet400_v20,172,PhysicsHadronsTaus,L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200
